timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2020042410,895.53,686.59,231.21,35.9,22.13,1.89,220.7,98.36,0.01
2020042411,973.3,831.71,160.89,37.03,20.58,1.76,235.4,98.26,0.02
2020042412,961.25,805.02,178.28,37.82,19.58,1.68,253.4,98.14,0.0
2020042413,855.45,717.29,213.38,38.19,18.96,1.69,274.1,98.03,0.02
2020042414,696.65,625.91,211.23,38.27,18.53,1.98,291.9,97.93,0.01
2020042415,525.08,605.55,149.68,37.85,18.68,2.33,302.2,97.86,0.01
2020042416,306.77,457.96,123.05,36.91,19.46,2.51,309.5,97.85,0.0
2020042417,108.85,209.0,65.51,34.74,26.87,1.76,319.6,97.88,0.0
2020042418,0.0,0.0,0.0,31.67,32.81,1.99,336.9,97.94,0.0
2020042419,0.0,0.0,0.0,30.72,32.4,2.07,349.4,98.02,0.0
2020042420,0.0,0.0,0.0,30.16,31.99,1.99,355.7,98.08,0.0
2020042421,0.0,0.0,0.0,29.85,31.75,1.81,358.1,98.11,0.0
2020042422,0.0,0.0,0.0,29.56,31.19,1.7,3.0,98.1,0.0
2020042423,0.0,0.0,0.0,28.98,31.66,1.71,13.1,98.07,0.0
2020042500,0.0,0.0,0.0,28.13,32.22,1.81,25.2,98.04,0.26
2020042501,0.0,0.0,0.0,27.08,33.12,1.96,37.7,98.01,0.26
2020042502,0.0,0.0,0.0,26.44,33.85,1.92,49.4,98.01,0.26
2020042503,0.0,0.0,0.0,26.16,33.73,1.65,63.7,98.03,0.0
2020042504,0.0,0.0,0.0,25.7,34.11,1.46,88.8,98.08,0.0
2020042505,12.8,0.0,14.09,24.9,36.64,1.62,116.4,98.14,0.0
2020042506,107.47,9.66,92.58,26.64,33.29,2.25,132.5,98.19,0.02
2020042507,231.27,24.49,191.18,29.31,27.32,2.65,143.1,98.25,0.0
2020042508,382.0,83.01,273.49,33.85,22.67,2.65,174.6,98.28,0.13
2020042509,514.25,146.57,334.9,35.66,21.69,2.51,179.3,98.29,0.01
2020042510,695.92,231.56,407.5,37.01,20.66,2.07,187.0,98.27,0.0
2020042511,841.7,429.68,387.31,38.01,19.81,1.56,199.8,98.21,0.0
2020042512,793.95,422.32,377.48,37.75,20.15,1.06,213.1,98.13,0.0
2020042513,770.58,448.91,356.44,37.4,20.59,0.74,219.5,98.05,0.0
2020042514,660.75,456.17,288.24,37.15,21.16,0.71,197.2,97.99,0.02
2020042515,498.52,478.48,198.44,36.73,22.14,1.03,182.2,97.95,0.07
2020042516,291.12,374.24,139.82,35.99,23.58,1.28,184.5,97.96,0.15
2020042517,103.1,166.3,67.79,34.65,27.66,1.1,194.8,98.0,0.35
2020042518,0.0,0.0,0.0,33.12,34.54,0.86,201.2,98.07,0.73
2020042519,0.0,0.0,0.0,32.66,34.21,0.65,199.0,98.16,0.18
2020042520,0.0,0.0,0.0,32.05,37.46,0.53,187.5,98.22,0.03
2020042521,0.0,0.0,0.0,31.16,38.65,0.64,176.4,98.24,0.0
2020042522,0.0,0.0,0.0,30.13,38.77,0.92,173.1,98.25,0.0
2020042523,0.0,0.0,0.0,29.0,40.4,1.27,174.1,98.24,0.0
2020042600,0.0,0.0,0.0,27.67,42.97,1.64,170.2,98.22,0.0
2020042601,0.0,0.0,0.0,26.41,45.26,2.03,163.7,98.2,0.0
2020042602,0.0,0.0,0.0,25.44,46.41,2.35,157.8,98.21,0.0
2020042603,0.0,0.0,0.0,24.74,46.8,2.56,153.5,98.24,0.0
2020042604,0.0,0.0,0.0,24.19,46.93,2.68,150.8,98.28,0.0
2020042605,14.62,4.96,16.77,24.18,45.86,2.85,148.2,98.36,0.0
2020042606,111.82,63.13,91.52,26.6,39.08,4.46,146.8,98.45,0.0
2020042607,240.12,87.21,186.05,30.18,31.47,4.99,149.1,98.52,0.0
2020042608,365.85,39.83,297.96,33.91,25.44,5.78,156.9,98.56,0.01
2020042609,529.45,213.45,302.92,35.7,23.09,5.09,163.7,98.56,0.02
2020042610,611.33,331.79,299.17,37.06,21.45,4.53,173.9,98.52,0.08
2020042611,590.4,161.67,333.38,37.9,20.55,4.13,186.7,98.44,0.5
2020042612,502.92,306.24,216.92,38.48,20.06,3.83,201.5,98.35,9.11
2020042613,435.1,103.29,282.98,38.38,20.54,3.55,218.1,98.26,37.93
2020042614,222.5,92.92,137.9,37.04,23.83,2.43,230.3,98.18,112.1
2020042615,223.3,100.58,149.36,35.29,31.18,0.65,249.3,98.15,110.33
2020042616,180.07,122.78,135.38,34.56,36.28,1.2,58.3,98.14,9.39
2020042617,69.05,59.92,55.11,32.32,42.06,2.81,70.7,98.15,2.19
2020042618,2.7,0.0,4.2,28.22,61.21,4.03,81.0,98.21,0.77
2020042619,0.0,0.0,0.0,26.93,57.62,6.11,86.5,98.29,0.31
2020042620,0.0,0.0,0.0,25.75,61.0,6.11,92.1,98.4,0.12
2020042621,0.0,0.0,0.0,25.06,63.45,5.3,100.1,98.47,0.17
2020042622,0.0,0.0,0.0,24.19,66.18,4.63,106.7,98.5,0.84
2020042623,0.0,0.0,0.0,23.5,68.29,4.54,110.9,98.5,0.75
2020042700,0.0,0.0,0.0,22.92,70.32,4.51,113.0,98.48,0.33
2020042701,0.0,0.0,0.0,22.39,72.5,4.48,114.5,98.48,0.19
2020042702,0.0,0.0,0.0,21.87,75.09,4.49,114.7,98.49,0.0
2020042703,0.0,0.0,0.0,21.31,78.16,4.4,113.7,98.52,0.02
2020042704,0.0,0.0,0.0,20.77,81.43,4.35,113.0,98.6,0.07
2020042705,19.75,12.75,20.05,20.59,82.87,4.67,113.3,98.7,0.07
2020042706,166.45,238.45,94.35,22.26,74.73,5.36,116.1,98.81,0.05
2020042707,368.75,397.81,161.94,25.57,59.87,6.29,123.9,98.9,11.64
2020042708,585.65,546.28,199.1,28.75,47.21,6.78,132.0,98.95,0.39
2020042709,760.9,642.98,211.07,31.23,38.85,6.36,135.6,98.96,2.56
2020042710,885.67,698.77,221.04,33.12,33.72,5.7,137.9,98.92,6.13
2020042711,931.88,699.1,235.51,34.46,30.78,4.95,139.8,98.84,7.64
2020042712,887.6,600.67,286.95,35.33,29.0,4.11,141.4,98.74,4.97
2020042713,808.38,578.4,265.3,35.75,27.85,3.08,141.6,98.63,1.63
2020042714,681.17,586.24,216.49,35.61,27.45,2.0,133.2,98.54,1.06
2020042715,492.83,516.32,170.38,35.05,27.58,1.57,101.4,98.48,1.11
2020042716,284.58,374.43,131.18,33.56,29.98,2.21,75.3,98.47,0.15
2020042717,93.75,152.64,63.04,31.76,37.49,2.63,69.8,98.51,0.1
2020042718,3.15,0.81,4.74,29.65,42.81,3.92,73.0,98.57,0.3
2020042719,0.0,0.0,0.0,28.15,46.56,5.34,78.5,98.65,0.2
2020042720,0.0,0.0,0.0,26.88,51.47,5.71,83.7,98.73,0.01
2020042721,0.0,0.0,0.0,25.86,55.82,5.48,89.1,98.77,0.4
2020042722,0.0,0.0,0.0,25.03,59.54,5.11,94.4,98.8,0.88
2020042723,0.0,0.0,0.0,24.36,62.48,4.67,99.6,98.78,0.76
2020042800,0.0,0.0,0.0,23.78,64.84,4.21,103.9,98.77,1.82
2020042801,0.0,0.0,0.0,23.2,67.3,3.84,106.8,98.75,2.57
2020042802,0.0,0.0,0.0,22.71,69.43,3.48,109.0,98.75,2.39
2020042803,0.0,0.0,0.0,22.19,71.8,2.94,109.1,98.78,0.16
2020042804,0.0,0.0,0.0,21.73,73.95,2.57,109.3,98.83,0.03
2020042805,20.02,5.35,22.88,21.83,73.6,2.81,109.3,98.9,0.01
2020042806,149.43,106.08,116.91,23.75,66.11,3.57,108.8,98.98,0.2
2020042807,317.08,181.63,226.24,27.54,50.06,3.48,127.2,99.03,0.09
2020042808,528.58,226.15,352.4,30.91,36.86,3.39,146.5,99.05,0.02
2020042809,748.12,585.85,236.5,32.45,33.54,2.45,150.7,99.03,0.18
2020042810,867.25,630.42,255.36,33.58,31.88,1.67,156.7,98.95,0.49
2020042811,851.33,478.63,314.52,34.36,31.01,0.98,174.1,98.84,0.51
2020042812,827.05,433.78,360.01,34.85,30.56,0.59,238.2,98.72,0.58
2020042813,613.45,364.82,254.57,35.03,30.61,1.06,295.6,98.59,0.58
2020042814,593.03,342.07,286.4,34.96,30.78,1.61,311.2,98.49,0.29
2020042815,441.1,328.15,216.37,34.57,31.29,2.0,317.8,98.43,0.1
2020042816,243.3,195.25,155.48,33.77,32.53,2.29,324.8,98.41,0.05
2020042817,80.2,52.72,65.3,32.45,35.8,2.09,335.4,98.43,0.0
2020042818,3.17,0.0,5.0,29.9,47.73,1.52,358.9,98.48,0.0
2020042819,0.0,0.0,0.0,28.91,50.29,1.54,20.1,98.52,0.0
2020042820,0.0,0.0,0.0,28.28,51.57,1.5,37.4,98.56,0.0
2020042821,0.0,0.0,0.0,27.82,51.93,1.4,47.9,98.57,0.0
2020042822,0.0,0.0,0.0,27.48,52.12,1.22,53.7,98.55,0.0
2020042823,0.0,0.0,0.0,27.18,52.16,0.99,52.0,98.53,0.0
2020042900,0.0,0.0,0.0,26.81,52.66,0.73,45.6,98.48,0.0
2020042901,0.0,0.0,0.0,26.55,53.77,0.45,27.7,98.45,0.0
2020042902,0.0,0.0,0.0,26.2,54.15,0.13,321.3,98.43,0.0
2020042903,0.0,0.0,0.0,25.48,54.75,0.4,209.7,98.45,0.0
2020042904,0.0,0.0,0.0,24.67,56.27,0.8,195.3,98.48,0.0
2020042905,21.42,3.35,23.84,24.0,59.29,1.23,188.9,98.56,0.0
2020042906,151.35,72.74,126.67,25.83,54.62,2.04,187.1,98.64,0.0
2020042907,329.7,133.4,247.47,29.5,42.63,2.5,176.1,98.71,0.04
2020042908,530.17,305.1,364.74,31.6,36.88,2.16,168.0,98.74,0.0
2020042909,700.92,373.55,341.75,33.15,33.29,1.67,165.8,98.72,0.0
2020042910,856.45,589.43,268.91,34.57,30.31,1.11,174.3,98.67,0.0
2020042911,863.47,501.0,318.82,35.74,28.04,0.67,217.7,98.58,0.0
2020042912,747.85,316.16,377.48,36.7,26.25,1.0,274.0,98.47,0.0
2020042913,708.4,294.07,388.36,37.31,24.92,1.7,294.3,98.36,0.0
2020042914,573.12,342.34,277.11,37.34,24.49,2.25,302.5,98.26,0.0
2020042915,441.52,331.58,208.31,36.82,25.1,2.62,306.6,98.2,0.0
2020042916,245.25,197.75,154.44,35.94,26.44,2.79,312.1,98.18,0.0
2020042917,80.05,47.75,66.73,34.3,32.73,1.92,319.9,98.2,0.0
2020042918,3.47,0.0,5.25,32.07,40.98,1.37,343.9,98.25,0.0
2020042919,0.0,0.0,0.0,31.59,38.82,1.13,29.1,98.32,0.0
2020042920,0.0,0.0,0.0,30.72,40.96,1.24,68.8,98.38,0.0
2020042921,0.0,0.0,0.0,29.8,44.6,1.36,94.6,98.42,0.0
2020042922,0.0,0.0,0.0,28.95,48.22,1.46,115.5,98.44,0.0
2020042923,0.0,0.0,0.0,28.19,51.29,1.53,135.0,98.43,0.0
2020043000,0.0,0.0,0.0,27.31,53.3,1.66,153.1,98.43,0.0
2020043001,0.0,0.0,0.0,26.37,55.5,1.86,168.5,98.4,0.0
2020043002,0.0,0.0,0.0,25.71,57.03,1.9,180.3,98.38,0.0
2020043003,0.0,0.0,0.0,25.24,58.0,1.82,189.5,98.35,0.0
2020043004,0.0,0.0,0.0,24.89,58.39,1.71,193.5,98.38,0.0
2020043005,19.52,0.0,19.52,24.9,59.17,1.42,187.3,98.41,0.0
2020043006,130.12,12.2,111.16,26.8,53.53,1.38,165.4,98.48,0.0
2020043007,295.0,67.7,234.7,30.06,43.85,0.85,127.8,98.53,0.0
2020043008,501.4,267.54,312.07,33.26,35.45,0.76,100.6,98.57,0.0
2020043009,646.35,450.09,386.96,35.21,31.32,0.77,108.9,98.58,0.24
2020043010,747.47,362.72,344.46,36.66,28.58,0.38,107.0,98.54,0.17
2020043011,936.33,682.93,245.38,37.97,26.05,0.46,338.4,98.45,0.25
2020043012,918.7,684.7,215.15,38.92,24.21,1.31,329.1,98.36,0.19
2020043013,826.7,592.61,270.49,39.38,23.33,2.09,329.3,98.25,0.37
2020043014,672.47,512.63,240.77,39.33,22.94,2.75,328.7,98.16,0.03
2020043015,459.9,354.72,215.06,38.91,22.95,3.15,329.3,98.1,0.03
2020043016,253.35,199.85,164.75,38.05,23.71,3.38,329.6,98.08,0.0
2020043017,88.12,59.63,75.93,36.15,28.92,2.51,333.2,98.11,0.0
2020043018,3.92,0.0,6.2,32.81,40.05,2.3,348.2,98.16,0.0
2020043019,0.0,0.0,0.0,31.46,42.05,2.53,3.4,98.25,0.0
2020043020,0.0,0.0,0.0,30.5,43.44,2.65,19.6,98.31,0.0
2020043021,0.0,0.0,0.0,29.66,44.93,2.67,37.9,98.36,0.0
2020043022,0.0,0.0,0.0,28.86,46.94,2.59,58.4,98.36,0.0
2020043023,0.0,0.0,0.0,28.07,49.38,2.46,79.7,98.34,0.0
2020050100,0.0,0.0,0.0,27.33,52.45,2.29,100.6,98.31,2.79
2020050101,0.0,0.0,0.0,26.96,55.2,2.1,119.4,98.29,2.79
2020050102,0.0,0.0,0.0,26.06,58.57,2.08,135.8,98.28,2.79
2020050103,0.0,0.0,0.0,25.38,60.84,2.07,148.6,98.28,0.0
2020050104,0.0,0.0,0.0,24.82,62.62,2.07,159.0,98.31,0.0
2020050105,22.28,15.53,21.46,24.84,62.62,2.1,169.3,98.35,0.0
2020050106,156.2,141.87,105.04,26.8,55.39,3.29,179.3,98.4,0.0
2020050107,340.18,258.55,194.84,30.32,43.55,3.05,192.5,98.43,0.0
2020050108,524.41,392.31,216.49,34.42,32.56,2.45,224.0,98.46,0.0
2020050109,683.9,434.6,278.19,36.49,28.36,2.26,261.9,98.46,0.0
2020050110,878.35,634.54,247.56,38.03,24.85,2.79,289.5,98.41,0.0
2020050111,939.25,698.71,214.19,39.21,22.15,3.5,302.6,98.32,0.0
2020050112,925.55,699.13,210.52,40.02,20.31,4.24,310.1,98.23,0.0
2020050113,839.28,626.31,242.79,40.42,19.16,4.87,316.7,98.13,0.0
2020050114,691.1,568.48,226.01,40.29,18.71,5.21,321.8,98.04,0.0
2020050115,500.83,483.83,185.21,39.7,18.74,5.18,326.6,97.98,0.0
2020050116,289.27,334.73,143.99,38.62,19.67,4.75,333.5,97.96,0.0
2020050117,97.47,112.58,72.22,36.19,27.16,2.52,348.6,97.97,0.0
2020050118,4.15,0.0,6.26,32.78,37.68,2.08,31.6,98.0,0.0
2020050119,0.0,0.0,0.0,31.33,39.94,2.35,73.4,98.06,0.0
2020050120,0.0,0.0,0.0,30.31,41.56,2.64,96.3,98.1,0.0
2020050121,0.0,0.0,0.0,29.53,43.24,2.76,111.7,98.12,0.0
2020050122,0.0,0.0,0.0,28.82,45.13,2.82,123.4,98.12,0.0
2020050123,0.0,0.0,0.0,28.12,47.52,2.8,131.8,98.09,0.0
2020050200,0.0,0.0,0.0,28.11,48.67,2.81,137.7,98.04,0.0
2020050201,0.0,0.0,0.0,27.64,51.04,2.95,141.2,97.99,0.0
2020050202,0.0,0.0,0.0,26.83,54.36,3.11,140.7,97.99,0.0
2020050203,0.0,0.0,0.0,25.78,58.74,3.19,137.7,98.01,0.0
2020050204,0.0,0.0,0.0,25.0,63.22,3.44,133.7,98.07,0.0
2020050205,26.52,7.13,29.75,24.66,66.37,4.29,130.1,98.15,0.0
2020050206,178.75,142.1,137.69,26.13,61.38,4.9,127.5,98.24,0.0
2020050207,362.4,287.38,230.95,29.54,48.28,5.3,128.9,98.33,0.0
2020050208,558.83,344.63,358.07,33.11,36.83,5.68,133.9,98.39,0.0
2020050209,719.8,496.79,314.44,35.85,29.91,5.47,141.7,98.4,0.0
2020050210,860.53,610.2,296.73,37.72,26.09,5.02,149.6,98.34,0.0
2020050211,944.03,607.64,326.9,39.22,23.4,4.55,158.1,98.26,0.0
2020050212,941.42,678.78,265.22,40.14,21.69,4.07,166.8,98.15,0.0
2020050213,865.97,699.58,218.32,40.58,20.7,3.62,175.2,98.04,0.0
2020050214,724.45,655.53,199.6,40.51,20.22,3.08,179.6,97.95,0.0
2020050215,535.25,576.56,171.52,40.08,20.07,2.41,178.1,97.89,0.0
2020050216,301.42,410.32,125.11,39.17,20.62,1.65,156.1,97.88,0.0
2020050217,88.55,125.47,63.95,37.24,26.66,1.46,106.3,97.9,0.0
2020050218,3.05,0.84,4.88,33.5,35.69,2.42,91.9,97.95,0.0
2020050219,0.0,0.0,0.0,32.16,36.28,2.84,90.6,98.02,0.0
2020050220,0.0,0.0,0.0,31.31,37.24,2.99,92.9,98.09,0.0
2020050221,0.0,0.0,0.0,30.51,38.53,3.08,98.6,98.12,0.0
2020050222,0.0,0.0,0.0,29.77,39.72,3.2,105.6,98.12,0.0
2020050223,0.0,0.0,0.0,29.05,40.96,3.35,111.5,98.09,0.0
2020050300,0.0,0.0,0.0,28.18,43.48,3.53,115.7,98.06,15.16
2020050301,0.0,0.0,0.0,27.07,48.33,3.66,118.4,98.04,15.16
2020050302,0.0,0.0,0.0,25.96,53.49,3.58,120.7,98.03,15.16
2020050303,0.0,0.0,0.0,25.07,57.82,3.53,123.8,98.05,0.0
2020050304,0.0,0.0,0.0,24.55,59.77,3.66,128.8,98.09,0.0
2020050305,18.45,0.0,18.3,24.46,60.04,4.11,134.9,98.16,0.0
2020050306,91.28,0.27,79.03,25.96,54.69,4.82,139.7,98.26,0.0
2020050307,177.73,0.77,147.48,29.15,43.53,5.24,144.6,98.34,0.0
2020050308,272.73,0.56,229.26,32.84,31.1,6.91,146.1,98.4,0.61
2020050309,434.12,24.41,345.21,35.03,26.42,6.98,141.8,98.41,2.7
2020050310,509.0,150.58,306.75,36.6,23.72,6.58,139.7,98.37,6.13
2020050311,802.8,386.33,398.76,37.36,22.33,5.89,139.5,98.31,4.94
2020050312,819.62,415.8,372.42,38.18,21.08,5.01,139.3,98.23,3.3
2020050313,672.28,418.67,295.09,38.62,20.59,4.01,137.8,98.13,9.39
2020050314,111.05,8.25,89.92,38.48,21.28,2.75,138.5,98.05,51.73
2020050315,132.77,107.03,79.11,37.14,26.02,1.57,135.0,98.0,85.08
2020050316,67.47,48.0,48.27,36.35,31.04,0.86,117.8,98.0,0.27
2020050317,19.42,7.43,16.88,35.53,32.31,0.73,88.4,98.02,0.0
2020050318,0.98,0.0,1.34,32.71,48.52,1.45,70.7,98.06,0.0
2020050319,0.0,0.0,0.0,30.23,60.53,2.33,75.6,98.11,0.0
2020050320,0.0,0.0,0.0,29.04,60.17,2.74,81.0,98.19,0.0
2020050321,0.0,0.0,0.0,28.11,61.75,3.01,84.5,98.24,0.0
2020050322,0.0,0.0,0.0,27.27,64.96,3.78,86.5,98.28,0.0
2020050323,0.0,0.0,0.0,26.46,68.43,4.75,89.5,98.26,0.0
2020050400,0.0,0.0,0.0,25.7,71.8,4.68,96.0,98.24,0.27
2020050401,0.0,0.0,0.0,25.16,74.3,4.5,102.8,98.26,0.27
2020050402,0.0,0.0,0.0,24.69,76.42,3.85,108.8,98.28,0.27
2020050403,0.0,0.0,0.0,24.28,78.13,2.91,117.9,98.3,0.0
2020050404,0.0,0.0,0.0,23.8,80.04,1.97,132.9,98.35,0.0
2020050405,24.2,3.6,24.73,23.84,79.53,2.08,153.7,98.42,0.0
2020050406,159.82,129.45,114.53,25.41,71.9,2.24,171.3,98.5,0.0
2020050407,349.92,293.98,179.45,29.02,51.59,2.26,197.2,98.58,6.51
2020050408,549.22,404.4,240.06,31.71,40.15,2.06,219.1,98.63,0.0
2020050409,674.9,360.0,349.74,33.66,34.12,1.53,226.3,98.63,0.0
2020050410,798.2,428.77,354.54,35.13,30.61,0.94,230.6,98.6,0.0
2020050411,871.25,538.76,329.21,36.41,27.92,0.52,242.4,98.53,0.0
2020050412,807.28,408.53,367.11,37.31,26.12,0.42,276.8,98.46,0.0
2020050413,805.22,567.07,280.03,37.8,25.06,0.68,304.9,98.37,0.0
2020050414,690.67,566.99,229.81,37.74,24.95,1.08,310.5,98.29,0.0
2020050415,492.38,426.66,213.79,37.15,25.87,1.58,309.9,98.23,0.0
2020050416,276.4,271.0,162.19,35.99,27.77,2.18,312.8,98.22,0.0
2020050417,99.22,109.68,73.73,34.59,30.94,2.57,319.4,98.25,0.0
2020050418,4.65,0.73,7.14,32.15,42.11,1.93,330.9,98.31,0.0
2020050419,0.0,0.0,0.0,30.89,44.89,2.28,340.5,98.38,0.0
2020050420,0.0,0.0,0.0,29.69,47.89,2.35,348.2,98.46,0.0
2020050421,0.0,0.0,0.0,28.79,50.74,2.2,357.4,98.49,0.0
2020050422,0.0,0.0,0.0,28.0,53.4,2.06,9.8,98.48,0.0
2020050423,0.0,0.0,0.0,27.32,55.63,1.87,24.9,98.44,0.0
2020050500,0.0,0.0,0.0,26.75,57.45,1.67,40.4,98.38,0.0
2020050501,0.0,0.0,0.0,26.25,58.45,1.53,56.2,98.33,0.0
2020050502,0.0,0.0,0.0,25.75,60.42,1.44,68.4,98.3,0.0
2020050503,0.0,0.0,0.0,25.35,62.64,1.32,77.8,98.3,0.0
2020050504,0.0,0.0,0.0,24.99,64.9,1.14,91.5,98.32,0.0
2020050505,25.52,4.3,26.91,25.0,66.03,0.94,111.9,98.38,0.0
2020050506,164.25,117.92,122.02,27.18,57.27,0.64,132.5,98.46,0.0
2020050507,351.55,290.32,181.53,30.76,42.68,0.79,333.8,98.52,0.0
2020050508,567.95,426.81,238.68,32.87,36.76,1.36,332.5,98.55,0.93
2020050509,746.85,537.26,256.2,34.45,32.94,1.54,329.9,98.55,0.58
2020050510,869.65,584.09,280.35,35.86,29.51,1.76,329.6,98.51,0.13
2020050511,945.4,682.92,236.83,36.95,26.95,2.06,330.6,98.43,0.15
2020050512,934.53,705.41,219.77,37.72,25.27,2.36,333.0,98.33,0.0
2020050513,790.83,557.88,265.93,38.11,24.28,2.65,333.8,98.23,0.0
2020050514,708.3,613.78,208.03,38.09,23.7,2.99,328.8,98.14,0.0
2020050515,516.05,531.61,171.68,37.68,23.47,3.36,322.2,98.08,0.0
2020050516,310.15,413.8,131.11,36.8,24.06,3.73,316.3,98.05,0.0
2020050517,116.78,235.18,64.98,35.22,27.59,3.15,314.0,98.07,0.0
2020050518,5.43,2.07,7.93,32.76,37.07,2.35,312.6,98.1,0.0
2020050519,0.0,0.0,0.0,31.56,39.66,2.59,311.4,98.16,0.0
2020050520,0.0,0.0,0.0,30.62,41.76,2.67,311.0,98.23,0.0
2020050521,0.0,0.0,0.0,29.83,43.98,2.6,310.3,98.28,0.0
2020050522,0.0,0.0,0.0,28.99,46.28,2.49,307.8,98.29,0.0
2020050523,0.0,0.0,0.0,27.96,48.8,2.46,304.1,98.28,0.0
2020050600,0.0,0.0,0.0,27.21,50.59,2.35,299.6,98.26,0.01
2020050601,0.0,0.0,0.0,26.59,51.87,2.16,294.9,98.22,0.01
2020050602,0.0,0.0,0.0,26.19,52.36,1.85,296.7,98.2,0.01
2020050603,0.0,0.0,0.0,26.0,52.44,1.38,309.1,98.19,0.0
2020050604,0.0,0.0,0.0,25.71,52.35,0.82,335.6,98.19,0.0
2020050605,31.17,15.46,32.66,25.53,55.64,0.51,56.9,98.21,0.0
2020050606,193.23,233.82,118.59,27.0,48.68,1.33,114.0,98.25,0.0
2020050607,407.1,460.31,165.28,30.57,36.94,1.61,137.3,98.29,0.0
2020050608,586.72,482.48,226.66,33.85,28.1,0.62,197.8,98.33,0.0
2020050609,649.95,349.34,315.89,35.68,24.12,1.5,293.1,98.36,0.0
2020050610,620.65,219.37,381.35,37.04,21.39,2.66,303.8,98.36,0.0
2020050611,525.35,20.29,409.19,37.9,19.69,3.52,307.6,98.32,0.0
2020050612,547.7,44.15,429.42,38.4,18.67,4.17,310.0,98.26,0.0
2020050613,437.35,2.63,351.1,38.53,18.3,4.62,312.1,98.21,0.0
2020050614,521.75,284.9,282.56,38.32,18.41,4.35,310.6,98.14,0.0
2020050615,511.25,489.48,198.22,37.79,18.76,3.78,306.5,98.07,0.0
2020050616,294.77,310.03,160.62,36.82,19.65,3.26,302.6,98.05,0.0
2020050617,104.43,128.37,80.96,35.07,24.12,2.22,300.3,98.06,0.0
2020050618,5.15,0.79,8.63,31.98,35.5,1.65,307.8,98.1,0.0
2020050619,0.0,0.0,0.0,31.1,34.34,1.49,334.1,98.16,0.0
2020050620,0.0,0.0,0.0,29.91,37.01,1.71,12.8,98.23,0.0
2020050621,0.0,0.0,0.0,28.39,40.62,2.25,43.9,98.27,0.01
2020050622,0.0,0.0,0.0,27.59,43.57,2.63,66.0,98.27,0.2
2020050623,0.0,0.0,0.0,26.93,48.14,2.71,80.6,98.26,3.77
2020050700,0.0,0.0,0.0,26.1,56.52,2.57,96.9,98.24,34.1
2020050701,0.0,0.0,0.0,25.13,67.02,2.78,119.1,98.22,57.06
2020050702,0.0,0.0,0.0,24.28,74.88,3.12,126.5,98.26,1.26
2020050703,0.0,0.0,0.0,23.86,75.97,3.61,126.2,98.28,0.0
2020050704,0.0,0.0,0.0,23.35,77.76,3.93,125.8,98.29,0.0
2020050705,30.5,25.01,27.61,23.13,78.5,3.96,126.1,98.33,0.0
2020050706,193.55,287.41,97.85,24.56,69.61,3.94,134.5,98.4,0.0
2020050707,401.38,471.91,151.23,27.56,51.61,3.53,161.0,98.46,0.0
2020050708,609.6,593.52,186.13,30.06,42.07,3.22,176.4,98.5,0.0
2020050709,790.3,680.11,194.95,32.19,36.33,2.64,190.0,98.51,0.0
2020050710,906.05,725.08,198.52,34.02,32.08,1.53,223.4,98.49,0.0
2020050711,991.92,898.46,118.12,35.7,27.95,1.62,296.7,98.42,0.0
2020050712,980.62,903.33,117.87,36.92,24.62,2.45,321.0,98.32,0.0
2020050713,903.85,855.08,129.24,37.54,22.72,3.24,326.8,98.23,0.0
2020050714,758.88,805.73,131.67,37.77,21.28,3.96,324.5,98.14,0.0
2020050715,567.03,729.8,117.25,37.54,20.93,4.44,323.2,98.08,0.0
2020050716,347.8,582.93,104.15,36.73,21.79,4.73,323.9,98.04,0.0
2020050717,132.88,337.81,65.83,34.98,25.76,3.89,326.2,98.06,0.0
2020050718,6.53,6.58,9.74,31.05,38.46,2.81,333.6,98.11,0.0
2020050719,0.0,0.0,0.0,29.6,41.67,2.91,342.0,98.19,0.0
2020050720,0.0,0.0,0.0,28.78,43.85,2.74,354.4,98.26,0.0
2020050721,0.0,0.0,0.0,28.16,45.43,2.49,9.5,98.3,0.0
2020050722,0.0,0.0,0.0,27.63,46.27,2.19,23.6,98.3,0.0
2020050723,0.0,0.0,0.0,27.23,46.79,1.87,33.9,98.28,0.0
2020050800,0.0,0.0,0.0,26.97,46.71,1.53,39.7,98.25,0.0
2020050801,0.0,0.0,0.0,26.75,46.59,1.12,46.8,98.22,0.0
2020050802,0.0,0.0,0.0,26.35,47.15,0.63,77.1,98.21,0.0
2020050803,0.0,0.0,0.0,25.6,49.67,0.83,151.9,98.2,0.0
2020050804,0.0,0.0,0.0,24.15,54.26,1.6,174.6,98.2,0.0
2020050805,36.22,54.36,29.09,23.68,56.69,2.11,181.4,98.24,0.0
2020050806,214.05,369.54,95.1,26.38,48.51,3.7,186.0,98.29,0.0
2020050807,429.27,546.7,141.76,30.1,37.81,3.59,192.9,98.33,0.0
2020050808,636.03,657.4,163.91,34.17,27.3,3.06,207.4,98.37,0.0
2020050809,805.83,714.84,184.16,36.56,23.57,2.45,227.0,98.37,0.0
2020050810,922.5,750.87,192.81,38.3,21.06,2.24,252.6,98.32,0.0
2020050811,970.7,774.12,179.65,39.47,19.17,2.44,270.2,98.25,0.0
2020050812,955.7,770.78,182.9,40.19,17.87,2.71,280.4,98.15,0.0
